id;sensor_id;time;m3
105573;38;2019-05-22 06:00:00;0.0000
105575;2;2019-05-22 07:00:00;0.0000
105577;1;2019-05-22 07:00:00;0.0000
105579;38;2019-05-22 07:00:00;0.0000
105581;2;2019-05-22 08:00:00;0.0160
105583;1;2019-05-22 08:00:00;0.0000
105585;38;2019-05-22 08:00:00;0.0000
105587;2;2019-05-22 09:00:00;0.0080
105589;1;2019-05-22 09:00:00;0.0000
105591;38;2019-05-22 09:00:00;0.0000
105593;2;2019-05-22 10:00:00;0.0115
105595;1;2019-05-22 10:00:00;0.0000
105597;38;2019-05-22 10:00:00;0.0000
105600;2;2019-05-22 11:00:00;0.0595
105601;1;2019-05-22 11:00:00;0.0000
105603;38;2019-05-22 11:00:00;0.0000
105605;2;2019-05-22 12:00:00;0.0110
105607;1;2019-05-22 12:00:00;0.0000
105609;38;2019-05-22 12:00:00;0.0000
105611;2;2019-05-22 13:00:00;0.0055
105613;1;2019-05-22 13:00:00;0.0000
105615;38;2019-05-22 13:00:00;0.0000
105618;1;2019-05-22 14:00:00;0.0000
105619;2;2019-05-22 14:00:00;0.0100
105621;38;2019-05-22 14:00:00;0.0000
105623;2;2019-05-22 15:00:00;0.0135
105625;1;2019-05-22 15:00:00;0.0000
105627;38;2019-05-22 15:00:00;0.0000
105629;2;2019-05-22 16:00:00;0.0160
105631;1;2019-05-22 16:00:00;0.0000
105633;38;2019-05-22 16:00:00;0.0000
105636;1;2019-05-22 17:00:00;0.0000
105637;2;2019-05-22 17:00:00;0.0135
105639;38;2019-05-22 17:00:00;0.0000
105642;1;2019-05-22 18:00:00;0.0000
105643;2;2019-05-22 18:00:00;0.0175
105645;38;2019-05-22 18:00:00;0.0000
105647;2;2019-05-22 19:00:00;0.0310
105649;1;2019-05-22 19:00:00;0.0000
105651;38;2019-05-22 19:00:00;0.0000
105654;2;2019-05-22 20:00:00;0.0045
105655;1;2019-05-22 20:00:00;0.0000
105657;38;2019-05-22 20:00:00;0.0000
105659;2;2019-05-22 21:00:00;0.0090
105661;1;2019-05-22 21:00:00;0.0000
105663;38;2019-05-22 21:00:00;0.0000
105665;2;2019-05-22 22:00:00;0.0000
105667;1;2019-05-22 22:00:00;0.0000
105669;38;2019-05-22 22:00:00;0.0000
105671;2;2019-05-22 23:00:00;0.0000
105673;1;2019-05-22 23:00:00;0.0000
105675;38;2019-05-22 23:00:00;0.0000
105677;2;2019-05-23 00:00:00;0.0000
105679;1;2019-05-23 00:00:00;0.0000
105681;38;2019-05-23 00:00:00;0.0000
105683;2;2019-05-23 01:00:00;0.0025
105685;1;2019-05-23 01:00:00;0.0000
105687;38;2019-05-23 01:00:00;0.0000
105689;1;2019-05-23 02:00:00;0.0000
105691;38;2019-05-23 02:00:00;0.0000
105693;1;2019-05-23 03:00:00;0.0000
105695;38;2019-05-23 03:00:00;0.0000
105697;1;2019-05-23 04:00:00;0.0000
105699;38;2019-05-23 04:00:00;0.0000
105701;1;2019-05-23 05:00:00;0.0000
105703;38;2019-05-23 05:00:00;0.0000
105705;1;2019-05-23 06:00:00;0.0000
105707;38;2019-05-23 06:00:00;0.0000
105709;1;2019-05-23 07:00:00;0.0000
105711;38;2019-05-23 07:00:00;0.0000
105713;1;2019-05-23 08:00:00;0.0000
105715;38;2019-05-23 08:00:00;0.0000
105717;1;2019-05-23 09:00:00;0.0000
105719;38;2019-05-23 09:00:00;0.0000
105721;1;2019-05-23 10:00:00;0.0000
105723;38;2019-05-23 10:00:00;0.0000
105725;1;2019-05-23 11:00:00;0.0000
105727;38;2019-05-23 11:00:00;0.0000
105729;1;2019-05-23 12:00:00;0.0000
105731;38;2019-05-23 12:00:00;0.0000
105733;1;2019-05-23 13:00:00;0.0000
105735;38;2019-05-23 13:00:00;0.0000
105737;1;2019-05-23 14:00:00;0.0000
105739;38;2019-05-23 14:00:00;0.0000
105741;1;2019-05-23 15:00:00;0.0000
105743;38;2019-05-23 15:00:00;0.0000
105745;1;2019-05-23 16:00:00;0.0000
105747;38;2019-05-23 16:00:00;0.0000
105749;1;2019-05-23 17:00:00;0.0000
105751;38;2019-05-23 17:00:00;0.0000
105753;1;2019-05-23 18:00:00;0.0000
105755;38;2019-05-23 18:00:00;0.0000
105757;1;2019-05-23 19:00:00;0.0000
105759;38;2019-05-23 19:00:00;0.0000
105761;2;2019-05-23 02:00:00;0.0000
105763;1;2019-05-23 20:00:00;0.0000
105764;2;2019-05-23 03:00:00;0.0000
105766;38;2019-05-23 20:00:00;0.0000
105767;2;2019-05-23 04:00:00;0.0000
105768;2;2019-05-23 05:00:00;0.0095
105769;2;2019-05-23 06:00:00;0.0185
105770;2;2019-05-23 07:00:00;0.0120
105771;2;2019-05-23 08:00:00;0.0050
105772;2;2019-05-23 09:00:00;0.0035
105773;2;2019-05-23 10:00:00;0.0000
105774;2;2019-05-23 11:00:00;0.0000
105775;2;2019-05-23 12:00:00;0.0000
105776;2;2019-05-23 13:00:00;0.0020
105777;2;2019-05-23 14:00:00;0.0000
105778;2;2019-05-23 15:00:00;0.0000
105779;2;2019-05-23 16:00:00;0.0000
105780;2;2019-05-23 17:00:00;0.0085
105781;2;2019-05-23 18:00:00;0.0075
105782;2;2019-05-23 19:00:00;0.0390
105783;2;2019-05-23 20:00:00;0.0030
105786;2;2019-05-23 21:00:00;0.0085
105787;1;2019-05-23 21:00:00;0.0000
105789;38;2019-05-23 21:00:00;0.0000
105792;2;2019-05-23 22:00:00;0.0015
105793;1;2019-05-23 22:00:00;0.0000
105795;38;2019-05-23 22:00:00;0.0000
105797;2;2019-05-23 23:00:00;0.0000
105799;1;2019-05-23 23:00:00;0.0000
105801;38;2019-05-23 23:00:00;0.0000
105804;2;2019-05-24 00:00:00;0.0000
105805;1;2019-05-24 00:00:00;0.0000
105807;38;2019-05-24 00:00:00;0.0000
105809;2;2019-05-24 01:00:00;0.0000
105811;1;2019-05-24 01:00:00;0.0000
105813;38;2019-05-24 01:00:00;0.0000
105816;2;2019-05-24 02:00:00;0.0000
105817;1;2019-05-24 02:00:00;0.0000
105819;38;2019-05-24 02:00:00;0.0000
105821;2;2019-05-24 03:00:00;0.0000
105823;1;2019-05-24 03:00:00;0.0000
105825;38;2019-05-24 03:00:00;0.0000
105827;2;2019-05-24 04:00:00;0.0065
105829;1;2019-05-24 04:00:00;0.0000
105831;38;2019-05-24 04:00:00;0.0000
105834;1;2019-05-24 05:00:00;0.0000
105835;2;2019-05-24 05:00:00;0.0840
105837;38;2019-05-24 05:00:00;0.0000
105840;2;2019-05-24 06:00:00;0.0520
105841;1;2019-05-24 06:00:00;0.0000
105843;38;2019-05-24 06:00:00;0.0000
105845;2;2019-05-24 07:00:00;0.0150
105847;1;2019-05-24 07:00:00;0.0000
105849;38;2019-05-24 07:00:00;0.0000
105851;2;2019-05-24 08:00:00;0.0460
105853;1;2019-05-24 08:00:00;0.0000
105855;38;2019-05-24 08:00:00;0.0000
105858;2;2019-05-24 09:00:00;0.0245
105859;1;2019-05-24 09:00:00;0.0000
105861;38;2019-05-24 09:00:00;0.0000
105864;2;2019-05-24 10:00:00;0.0145
105865;1;2019-05-24 10:00:00;0.0000
105867;38;2019-05-24 10:00:00;0.0000
105869;2;2019-05-24 11:00:00;0.0115
105871;1;2019-05-24 11:00:00;0.0000
105873;38;2019-05-24 11:00:00;0.0000
105875;2;2019-05-24 12:00:00;0.0480
105877;1;2019-05-24 12:00:00;0.0000
105879;38;2019-05-24 12:00:00;0.0000
105882;1;2019-05-24 13:00:00;0.0000
105883;2;2019-05-24 13:00:00;0.0700
105885;38;2019-05-24 13:00:00;0.0000
105888;1;2019-05-24 14:00:00;0.0000
105889;2;2019-05-24 14:00:00;0.0000
105891;38;2019-05-24 14:00:00;0.0000
105893;2;2019-05-24 15:00:00;0.0045
105895;1;2019-05-24 15:00:00;0.0000
105897;38;2019-05-24 15:00:00;0.0000
105899;2;2019-05-24 16:00:00;0.0015
105901;1;2019-05-24 16:00:00;0.0000
105903;38;2019-05-24 16:00:00;0.0000
105905;2;2019-05-24 17:00:00;0.0000
105907;1;2019-05-24 17:00:00;0.0000
105909;38;2019-05-24 17:00:00;0.0000
105911;2;2019-05-24 18:00:00;0.0085
105913;1;2019-05-24 18:00:00;0.0000
105915;38;2019-05-24 18:00:00;0.0000
105917;2;2019-05-24 19:00:00;0.0075
105919;1;2019-05-24 19:00:00;0.0000
105921;38;2019-05-24 19:00:00;0.0000
105923;2;2019-05-24 20:00:00;0.0270
105925;1;2019-05-24 20:00:00;0.0000
105927;38;2019-05-24 20:00:00;0.0000
105929;2;2019-05-24 21:00:00;0.0040
105931;1;2019-05-24 21:00:00;0.0000
105933;38;2019-05-24 21:00:00;0.0000
105936;1;2019-05-24 22:00:00;0.0000
105937;2;2019-05-24 22:00:00;0.0035
105939;38;2019-05-24 22:00:00;0.0000
105942;1;2019-05-24 23:00:00;0.0000
105943;2;2019-05-24 23:00:00;0.0000
105945;38;2019-05-24 23:00:00;0.0000
105947;2;2019-05-25 00:00:00;0.0000
105949;1;2019-05-25 00:00:00;0.0000
105951;38;2019-05-25 00:00:00;0.0000
105953;2;2019-05-25 01:00:00;0.0000
105955;1;2019-05-25 01:00:00;0.0000
105957;38;2019-05-25 01:00:00;0.0000
105959;2;2019-05-25 02:00:00;0.0000
105961;1;2019-05-25 02:00:00;0.0000
105963;38;2019-05-25 02:00:00;0.0000
105965;2;2019-05-25 03:00:00;0.0025
105967;1;2019-05-25 03:00:00;0.0000
105969;38;2019-05-25 03:00:00;0.0000
105972;1;2019-05-25 04:00:00;0.0000
105973;2;2019-05-25 04:00:00;0.0000
105975;38;2019-05-25 04:00:00;0.0000
105977;2;2019-05-25 05:00:00;0.0000
105979;1;2019-05-25 05:00:00;0.0000
105981;38;2019-05-25 05:00:00;0.0000
105984;1;2019-05-25 06:00:00;0.0000
105985;2;2019-05-25 06:00:00;0.0050
105987;38;2019-05-25 06:00:00;0.0000
105990;2;2019-05-25 07:00:00;0.1935
105991;1;2019-05-25 07:00:00;0.0000
105993;38;2019-05-25 07:00:00;0.0000
105995;2;2019-05-25 08:00:00;0.0205
105997;1;2019-05-25 08:00:00;0.0000
105999;38;2019-05-25 08:00:00;0.0000
106001;2;2019-05-25 09:00:00;0.0160
106003;2;2019-05-25 10:00:00;0.0395
106005;2;2019-05-25 11:00:00;0.0145
106007;2;2019-05-25 12:00:00;0.0515
106010;1;2019-05-25 13:00:00;0.0000
106012;2;2019-05-25 13:00:00;0.0095
106013;38;2019-05-25 13:00:00;0.0000
106015;1;2019-05-25 14:00:00;0.0000
106018;38;2019-05-25 14:00:00;0.0000
106019;2;2019-05-25 14:00:00;0.0055
106021;1;2019-05-25 15:00:00;0.0000
106024;38;2019-05-25 15:00:00;0.0000
106025;2;2019-05-25 15:00:00;0.0175
106028;1;2019-05-25 16:00:00;0.0000
106030;2;2019-05-25 16:00:00;0.0075
106031;38;2019-05-25 16:00:00;0.0000
106034;1;2019-05-25 17:00:00;0.0000
106035;2;2019-05-25 17:00:00;0.0320
106037;38;2019-05-25 17:00:00;0.0000
106039;1;2019-05-25 18:00:00;0.0000
106042;38;2019-05-25 18:00:00;0.0000
106043;2;2019-05-25 18:00:00;0.0055
106046;1;2019-05-25 19:00:00;0.0000
106048;2;2019-05-25 19:00:00;0.0445
106049;38;2019-05-25 19:00:00;0.0000
106051;1;2019-05-25 20:00:00;0.0000
106054;38;2019-05-25 20:00:00;0.0000
106055;2;2019-05-25 20:00:00;0.0045
106058;2;2019-05-25 21:00:00;0.0035
106059;1;2019-05-25 21:00:00;0.0000
106061;38;2019-05-25 21:00:00;0.0000
106064;1;2019-05-25 22:00:00;0.0000
106065;2;2019-05-25 22:00:00;0.0060
106067;38;2019-05-25 22:00:00;0.0000
106070;2;2019-05-25 23:00:00;0.0000
106071;1;2019-05-25 23:00:00;0.0000
106073;38;2019-05-25 23:00:00;0.0000
106076;1;2019-05-26 00:00:00;0.0000
106077;2;2019-05-26 00:00:00;0.0030
106079;38;2019-05-26 00:00:00;0.0000
106082;1;2019-05-26 01:00:00;0.0000
106084;2;2019-05-26 01:00:00;0.0000
106085;38;2019-05-26 01:00:00;0.0000
106088;1;2019-05-26 02:00:00;0.0000
106089;2;2019-05-26 02:00:00;0.0000
106091;38;2019-05-26 02:00:00;0.0000
106094;2;2019-05-26 03:00:00;0.0000
106095;1;2019-05-26 03:00:00;0.0000
106097;38;2019-05-26 03:00:00;0.0000
106100;2;2019-05-26 04:00:00;0.0000
106101;1;2019-05-26 04:00:00;0.0000
106103;38;2019-05-26 04:00:00;0.0000
106106;1;2019-05-26 05:00:00;0.0000
106107;2;2019-05-26 05:00:00;0.0075
106109;38;2019-05-26 05:00:00;0.0000
106112;2;2019-05-26 06:00:00;0.0025
106113;1;2019-05-26 06:00:00;0.0000
106115;38;2019-05-26 06:00:00;0.0000
106118;1;2019-05-26 07:00:00;0.0000
106119;2;2019-05-26 07:00:00;0.0850
106121;38;2019-05-26 07:00:00;0.0000
106123;1;2019-05-26 08:00:00;0.0000
106126;38;2019-05-26 08:00:00;0.0000
106127;2;2019-05-26 08:00:00;0.0060
106130;1;2019-05-26 09:00:00;0.0000
106131;2;2019-05-26 09:00:00;0.0205
106133;38;2019-05-26 09:00:00;0.0000
106135;1;2019-05-26 10:00:00;0.0000
106138;38;2019-05-26 10:00:00;0.0000
106139;2;2019-05-26 10:00:00;0.0480
106142;1;2019-05-26 11:00:00;0.0000
106144;2;2019-05-26 11:00:00;0.0200
106145;38;2019-05-26 11:00:00;0.0000
106148;1;2019-05-26 12:00:00;0.0000
106150;2;2019-05-26 12:00:00;0.0075
106151;38;2019-05-26 12:00:00;0.0000
106153;1;2019-05-26 13:00:00;0.0000
106156;2;2019-05-26 13:00:00;0.0000
106157;38;2019-05-26 13:00:00;0.0000
106160;1;2019-05-26 14:00:00;0.0000
106162;2;2019-05-26 14:00:00;0.0000
106163;38;2019-05-26 14:00:00;0.0000
106165;1;2019-05-26 15:00:00;0.0000
106168;2;2019-05-26 15:00:00;0.0000
106169;38;2019-05-26 15:00:00;0.0000
106172;1;2019-05-26 16:00:00;0.0000
106173;2;2019-05-26 16:00:00;0.0000
106175;38;2019-05-26 16:00:00;0.0000
106177;1;2019-05-26 17:00:00;0.0000
106179;38;2019-05-26 17:00:00;0.0000
106181;2;2019-05-26 17:00:00;0.0000
106184;1;2019-05-26 18:00:00;0.0000
106187;38;2019-05-26 18:00:00;0.0000
106188;2;2019-05-26 18:00:00;0.0435
106191;1;2019-05-26 19:00:00;0.0000
106192;2;2019-05-26 19:00:00;0.0000
106194;38;2019-05-26 19:00:00;0.0000
106197;2;2019-05-26 20:00:00;0.0310
106198;1;2019-05-26 20:00:00;0.0000
106200;38;2019-05-26 20:00:00;0.0000
106203;2;2019-05-26 21:00:00;0.0000
106204;1;2019-05-26 21:00:00;0.0000
106206;38;2019-05-26 21:00:00;0.0000
106209;1;2019-05-26 22:00:00;0.0000
106210;2;2019-05-26 22:00:00;0.0040
106212;38;2019-05-26 22:00:00;0.0000
106215;1;2019-05-26 23:00:00;0.0000
106217;2;2019-05-26 23:00:00;0.0000
106218;38;2019-05-26 23:00:00;0.0000
106221;1;2019-05-27 00:00:00;0.0000
106222;2;2019-05-27 00:00:00;0.0000
106224;38;2019-05-27 00:00:00;0.0000
106227;1;2019-05-27 01:00:00;0.0000
106228;2;2019-05-27 01:00:00;0.0000
106230;38;2019-05-27 01:00:00;0.0000
106233;1;2019-05-27 02:00:00;0.0000
106235;2;2019-05-27 02:00:00;0.0060
106236;38;2019-05-27 02:00:00;0.0000
106239;1;2019-05-27 03:00:00;0.0000
106241;2;2019-05-27 03:00:00;0.0000
106242;38;2019-05-27 03:00:00;0.0000
106244;1;2019-05-27 04:00:00;0.0000
106247;2;2019-05-27 04:00:00;0.0085
106248;38;2019-05-27 04:00:00;0.0000
106250;1;2019-05-27 05:00:00;0.0000
106253;38;2019-05-27 05:00:00;0.0000
106254;2;2019-05-27 05:00:00;0.0180
106257;1;2019-05-27 06:00:00;0.0000
106258;2;2019-05-27 06:00:00;0.0195
106260;38;2019-05-27 06:00:00;0.0000
106262;1;2019-05-27 07:00:00;0.0000
106265;38;2019-05-27 07:00:00;0.0000
106266;2;2019-05-27 07:00:00;0.0000
106269;1;2019-05-27 08:00:00;0.0000
106271;2;2019-05-27 08:00:00;0.0000
106272;38;2019-05-27 08:00:00;0.0000
106275;1;2019-05-27 09:00:00;0.0000
106277;2;2019-05-27 09:00:00;0.0000
106278;38;2019-05-27 09:00:00;0.0000
106281;1;2019-05-27 10:00:00;0.0000
106283;2;2019-05-27 10:00:00;0.0000
106284;38;2019-05-27 10:00:00;0.0000
106287;1;2019-05-27 11:00:00;0.0000
106288;2;2019-05-27 11:00:00;0.0000
106290;38;2019-05-27 11:00:00;0.0000
106293;1;2019-05-27 12:00:00;0.0000
106295;2;2019-05-27 12:00:00;0.0085
106296;38;2019-05-27 12:00:00;0.0000
106299;1;2019-05-27 13:00:00;0.0000
106301;2;2019-05-27 13:00:00;0.0135
106302;38;2019-05-27 13:00:00;0.0000
106304;1;2019-05-27 14:00:00;0.0000
106307;38;2019-05-27 14:00:00;0.0000
106308;2;2019-05-27 14:00:00;0.0705
106310;1;2019-05-27 15:00:00;0.0000
106313;2;2019-05-27 15:00:00;0.0710
106314;38;2019-05-27 15:00:00;0.0000
106317;1;2019-05-27 16:00:00;0.0000
106319;2;2019-05-27 16:00:00;0.0315
106320;38;2019-05-27 16:00:00;0.0000
106323;1;2019-05-27 17:00:00;0.0000
106324;2;2019-05-27 17:00:00;0.0400
106326;38;2019-05-27 17:00:00;0.0000
106328;1;2019-05-27 18:00:00;0.0000
106331;2;2019-05-27 18:00:00;0.0330
106332;38;2019-05-27 18:00:00;0.0000
106334;1;2019-05-27 19:00:00;0.0000
106337;38;2019-05-27 19:00:00;0.0000
106338;2;2019-05-27 19:00:00;0.0385
106340;1;2019-05-27 20:00:00;0.0000
106343;38;2019-05-27 20:00:00;0.0000
106344;2;2019-05-27 20:00:00;0.0040
106347;1;2019-05-27 21:00:00;0.0000
106349;2;2019-05-27 21:00:00;0.0000
106350;38;2019-05-27 21:00:00;0.0000
106352;1;2019-05-27 22:00:00;0.0000
106355;2;2019-05-27 22:00:00;0.0105
106356;38;2019-05-27 22:00:00;0.0000
106359;1;2019-05-27 23:00:00;0.0000
106361;2;2019-05-27 23:00:00;0.0000
106362;38;2019-05-27 23:00:00;0.0000
106364;1;2019-05-28 00:00:00;0.0000
106367;2;2019-05-28 00:00:00;0.0000
106368;38;2019-05-28 00:00:00;0.0000
106371;1;2019-05-28 01:00:00;0.0000
106373;2;2019-05-28 01:00:00;0.0000
106374;38;2019-05-28 01:00:00;0.0000
106377;1;2019-05-28 02:00:00;0.0000
106379;2;2019-05-28 02:00:00;0.0025
106380;38;2019-05-28 02:00:00;0.0000
106383;1;2019-05-28 03:00:00;0.0000
106385;2;2019-05-28 03:00:00;0.0000
106386;38;2019-05-28 03:00:00;0.0000
106389;1;2019-05-28 04:00:00;0.0000
106391;2;2019-05-28 04:00:00;0.0000
106392;38;2019-05-28 04:00:00;0.0000
106395;1;2019-05-28 05:00:00;0.0000
106397;2;2019-05-28 05:00:00;0.0000
106398;38;2019-05-28 05:00:00;0.0000
106401;1;2019-05-28 06:00:00;0.0000
106403;2;2019-05-28 06:00:00;0.0240
106404;38;2019-05-28 06:00:00;0.0000
106407;1;2019-05-28 07:00:00;0.0000
106408;2;2019-05-28 07:00:00;0.0005
106410;38;2019-05-28 07:00:00;0.0000
106412;1;2019-05-28 08:00:00;0.0000
106415;38;2019-05-28 08:00:00;0.0000
106416;2;2019-05-28 08:00:00;0.2140
106418;1;2019-05-28 09:00:00;0.0000
106421;2;2019-05-28 09:00:00;0.0420
106422;38;2019-05-28 09:00:00;0.0000
106424;1;2019-05-28 10:00:00;0.0000
106427;38;2019-05-28 10:00:00;0.0000
106428;2;2019-05-28 10:00:00;0.0450
106431;1;2019-05-28 11:00:00;0.0000
106433;2;2019-05-28 11:00:00;0.0000
106434;38;2019-05-28 11:00:00;0.0000
106437;1;2019-05-28 12:00:00;0.0000
106439;2;2019-05-28 12:00:00;0.0000
106440;38;2019-05-28 12:00:00;0.0000
106442;1;2019-05-28 13:00:00;0.0000
106445;38;2019-05-28 13:00:00;0.0000
106446;2;2019-05-28 13:00:00;0.0055
106449;1;2019-05-28 14:00:00;0.0000
106451;2;2019-05-28 14:00:00;0.0005
106452;38;2019-05-28 14:00:00;0.0000
106455;1;2019-05-28 15:00:00;0.0000
106456;2;2019-05-28 15:00:00;0.0000
106458;38;2019-05-28 15:00:00;0.0000
106460;1;2019-05-28 16:00:00;0.0000
106463;2;2019-05-28 16:00:00;0.0035
106464;38;2019-05-28 16:00:00;0.0000
106466;1;2019-05-28 17:00:00;0.0000
106469;38;2019-05-28 17:00:00;0.0000
106470;2;2019-05-28 17:00:00;0.0050
106472;1;2019-05-28 18:00:00;0.0000
106475;2;2019-05-28 18:00:00;0.0190
106476;38;2019-05-28 18:00:00;0.0000
106478;1;2019-05-28 19:00:00;0.0000
106481;38;2019-05-28 19:00:00;0.0000
106482;2;2019-05-28 19:00:00;0.0905
106484;1;2019-05-28 20:00:00;0.0000
106487;38;2019-05-28 20:00:00;0.0000
106488;2;2019-05-28 20:00:00;0.0030
106491;1;2019-05-28 21:00:00;0.0000
106492;2;2019-05-28 21:00:00;0.0125
106494;38;2019-05-28 21:00:00;0.0000
106497;1;2019-05-28 22:00:00;0.0000
106499;2;2019-05-28 22:00:00;0.0020
106500;38;2019-05-28 22:00:00;0.0000
106503;1;2019-05-28 23:00:00;0.0000
106504;2;2019-05-28 23:00:00;0.0000
106506;38;2019-05-28 23:00:00;0.0000
106509;1;2019-05-29 00:00:00;0.0000
106510;2;2019-05-29 00:00:00;0.0025
106512;38;2019-05-29 00:00:00;0.0000
106515;1;2019-05-29 01:00:00;0.0000
106516;2;2019-05-29 01:00:00;0.0000
106518;38;2019-05-29 01:00:00;0.0000
106521;1;2019-05-29 02:00:00;0.0000
106523;2;2019-05-29 02:00:00;0.0000
106524;38;2019-05-29 02:00:00;0.0000
106527;1;2019-05-29 03:00:00;0.0000
106528;2;2019-05-29 03:00:00;0.0000
106530;38;2019-05-29 03:00:00;0.0000
106533;1;2019-05-29 04:00:00;0.0000
106535;2;2019-05-29 04:00:00;0.0000
106536;38;2019-05-29 04:00:00;0.0000
106539;1;2019-05-29 05:00:00;0.0000
106541;2;2019-05-29 05:00:00;0.0295
106542;38;2019-05-29 05:00:00;0.0000
106545;1;2019-05-29 06:00:00;0.0000
106546;2;2019-05-29 06:00:00;0.0175
106548;38;2019-05-29 06:00:00;0.0000
106550;1;2019-05-29 07:00:00;0.0000
106553;38;2019-05-29 07:00:00;0.0000
106554;2;2019-05-29 07:00:00;0.0045
106557;1;2019-05-29 08:00:00;0.0000
106558;2;2019-05-29 08:00:00;0.0110
106560;38;2019-05-29 08:00:00;0.0000
106563;1;2019-05-29 09:00:00;0.0000
106564;2;2019-05-29 09:00:00;0.0030
106566;38;2019-05-29 09:00:00;0.0000
106569;1;2019-05-29 10:00:00;0.0000
106571;2;2019-05-29 10:00:00;0.0000
106572;38;2019-05-29 10:00:00;0.0000
106575;1;2019-05-29 11:00:00;0.0000
106576;2;2019-05-29 11:00:00;0.0000
106578;38;2019-05-29 11:00:00;0.0000
106581;1;2019-05-29 12:00:00;0.0000
106582;2;2019-05-29 12:00:00;0.0000
106584;38;2019-05-29 12:00:00;0.0000
106587;1;2019-05-29 13:00:00;0.0000
106589;2;2019-05-29 13:00:00;0.0055
106590;38;2019-05-29 13:00:00;0.0000
106593;1;2019-05-29 14:00:00;0.0000
106594;2;2019-05-29 14:00:00;0.0000
106596;38;2019-05-29 14:00:00;0.0000
106599;1;2019-05-29 15:00:00;0.0000
106600;2;2019-05-29 15:00:00;0.0035
106602;38;2019-05-29 15:00:00;0.0000
106604;1;2019-05-29 16:00:00;0.0000
106607;38;2019-05-29 16:00:00;0.0000
106608;2;2019-05-29 16:00:00;0.0045
106610;1;2019-05-29 17:00:00;0.0000
106613;38;2019-05-29 17:00:00;0.0000
106614;2;2019-05-29 17:00:00;0.0005
106617;1;2019-05-29 18:00:00;0.0000
106619;2;2019-05-29 18:00:00;0.0090
106620;38;2019-05-29 18:00:00;0.0000
106623;1;2019-05-29 19:00:00;0.0000
106624;2;2019-05-29 19:00:00;0.0175
106626;38;2019-05-29 19:00:00;0.0000
106629;1;2019-05-29 20:00:00;0.0000
106630;2;2019-05-29 20:00:00;0.0075
106632;38;2019-05-29 20:00:00;0.0000
106634;1;2019-05-29 21:00:00;0.0000
106637;38;2019-05-29 21:00:00;0.0000
106638;2;2019-05-29 21:00:00;0.0200
106641;1;2019-05-29 22:00:00;0.0000
106643;2;2019-05-29 22:00:00;0.0030
106644;38;2019-05-29 22:00:00;0.0000
106647;1;2019-05-29 23:00:00;0.0000
106648;2;2019-05-29 23:00:00;0.0000
106650;38;2019-05-29 23:00:00;0.0000
106653;1;2019-05-30 00:00:00;0.0000
106654;2;2019-05-30 00:00:00;0.0000
106656;38;2019-05-30 00:00:00;0.0000
106659;1;2019-05-30 01:00:00;0.0000
106660;2;2019-05-30 01:00:00;0.0000
106662;38;2019-05-30 01:00:00;0.0000
106665;1;2019-05-30 02:00:00;0.0000
106667;2;2019-05-30 02:00:00;0.0070
106668;38;2019-05-30 02:00:00;0.0000
106671;1;2019-05-30 03:00:00;0.0000
106672;2;2019-05-30 03:00:00;0.0000
106674;38;2019-05-30 03:00:00;0.0000
106677;1;2019-05-30 04:00:00;0.0000
106678;2;2019-05-30 04:00:00;0.0000
106680;38;2019-05-30 04:00:00;0.0000
106683;1;2019-05-30 05:00:00;0.0000
106684;2;2019-05-30 05:00:00;0.0055
106686;38;2019-05-30 05:00:00;0.0000
106689;1;2019-05-30 06:00:00;0.0000
106690;2;2019-05-30 06:00:00;0.0415
106692;38;2019-05-30 06:00:00;0.0000
106695;1;2019-05-30 07:00:00;0.0000
106696;2;2019-05-30 07:00:00;0.0345
106698;38;2019-05-30 07:00:00;0.0000
106701;1;2019-05-30 08:00:00;0.0000
106703;2;2019-05-30 08:00:00;0.0590
106704;38;2019-05-30 08:00:00;0.0000
106707;1;2019-05-30 09:00:00;0.0000
106708;2;2019-05-30 09:00:00;0.0000
106710;38;2019-05-30 09:00:00;0.0000
106713;1;2019-05-30 10:00:00;0.0000
106715;2;2019-05-30 10:00:00;0.0410
106716;38;2019-05-30 10:00:00;0.0000
106719;1;2019-05-30 11:00:00;0.0000
106721;2;2019-05-30 11:00:00;0.0135
106722;38;2019-05-30 11:00:00;0.0000
106724;1;2019-05-30 12:00:00;0.0000
106727;38;2019-05-30 12:00:00;0.0000
106728;2;2019-05-30 12:00:00;0.0570
106731;1;2019-05-30 13:00:00;0.0000
106732;2;2019-05-30 13:00:00;0.0185
106734;38;2019-05-30 13:00:00;0.0000
106736;2;2019-05-30 14:00:00;0.0140
106738;1;2019-05-30 14:00:00;0.0000
106740;38;2019-05-30 14:00:00;0.0000
106743;1;2019-05-30 15:00:00;0.0000
106744;2;2019-05-30 15:00:00;0.0075
106746;38;2019-05-30 15:00:00;0.0000
106748;1;2019-05-30 16:00:00;0.0000
106751;38;2019-05-30 16:00:00;0.0000
106752;2;2019-05-30 16:00:00;0.0040
106755;1;2019-05-30 17:00:00;0.0000
106756;2;2019-05-30 17:00:00;0.0025
106758;38;2019-05-30 17:00:00;0.0000
106761;2;2019-05-30 18:00:00;0.0090
106762;1;2019-05-30 18:00:00;0.0000
106764;38;2019-05-30 18:00:00;0.0000
106766;1;2019-05-30 19:00:00;0.0000
106769;38;2019-05-30 19:00:00;0.0000
106770;2;2019-05-30 19:00:00;0.0560
